Lat,Lon,Name,Routes/0,Routes/1,Routes/2,Routes/3,StopID,Routes/4,Routes/5,Routes/6,Routes/7,Routes/8,Routes/9,Routes/10,Routes/11,Routes/12,Routes/13,Routes/14,Routes/15,Routes/16,Routes/17,Routes/18,Routes/19,Routes/20,Routes/21,Routes/22,Routes/23,Routes/24,Routes/25,Routes/26,Routes/27,Routes/28,Routes/29,Routes/30,Routes/31,Routes/32,Routes/33,Routes/34,Routes/35,Routes/36,Routes/37,Routes/38,Routes/39,Routes/40,Routes/41,Routes/42,Routes/43,Routes/44,Routes/45,Routes/46,Routes/47,Routes/48,Routes/49,Routes/50,Routes/51,Routes/52,Routes/53,Routes/54,Routes/55,Routes/56,Routes/57,Routes/58
38.9209,-77.031742,14TH ST + BELMONT ST,52,52cv1,52cv2,53,1001782,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.94585,-77.032625,14TH ST + BUCHANAN ST,52,52cv1,52cv2,53,1002429,53c,53cv1,54,54c,54cv1,S2c4,S2v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.946284,-77.032832,14TH ST + BUCHANAN ST,52,52v1,53,53v1,1002463,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.922308,-77.031872,14TH ST + CLIFTON ST,52,52cv1,52cv2,53,1001807,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.955584,-77.033302,14TH ST + COLORADO AVE NW,52,53,54,S1v1,1002595,S2c3,S2c4,S2v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.927271,-77.032389,14TH ST + COLUMBIA RD,52,52cv1,52cv2,53,1003431,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.892369,-77.032089,14TH ST + CONSTITUTION AVE NW,11Y,11Yc,13Y,52,1000878,52v1,52v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.894814,-77.032087,14TH ST + D ST,11Y,11Yc,13Y,52,1000956,52v1,52v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.948019,-77.032635,14TH ST + DECATUR ST,52,52cv1,53,53c,1002483,54,54c,S1v1,S2c3,S2c4,S2v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.947975,-77.032841,14TH ST + DECATUR ST,52,52v1,53,53v1,1002486,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89638,-77.032086,14TH ST + E ST,52,52v1,52v2,,1001017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.950121,-77.03353,14TH ST + EMERSON ST,52,52v1,53,53v1,1003771,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.923527,-77.03201,14TH ST + EUCLID ST,52,52cv1,52cv2,53,1001845,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897664,-77.032086,14TH ST + F ST (S),52,52v1,52v2,,1001052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.925163,-77.032176,14TH ST + FAIRMONT ST,52,52cv1,52cv2,53,1003430,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.924085,-77.032325,14TH ST + FAIRMONT ST,52,52v1,52v2,53,1001861,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.96381,-77.033319,14TH ST + FORT STEVENS DR,52,53,54,,1002713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.964183,-77.033515,14TH ST + FORT STEVENS DR,52,53,54,,1002715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.898513,-77.032092,14TH ST + G STREET,52,52v1,52v2,54,1001076,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.952015,-77.033527,14TH ST + GALLATIN ST,52,52v1,53,53v1,1002541,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.951755,-77.033332,14TH ST + GALLATIN ST,52,52cv1,53,53c,1002538,54,54c,S1v1,S2c3,S2c4,S2v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.926777,-77.032553,14TH ST + HARVARD ST,52,52v1,52v2,53,1003040,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.926346,-77.032258,14TH ST + HARVARD ST,52,52cv1,52cv2,53,1003429,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.900919,-77.032085,14TH ST + I ST,16Y,3Y,52,52v1,1001169,52v2,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.901139,-77.031809,14TH ST + I ST,52,52cv1,52cv2,54,1001178,54c,54cv1,S2c3,S2c4,S2c5,S2cv1,S2v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.954303,-77.033531,14TH ST + INGRAHAM ST,52,52v1,53,53v1,1002576,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.953899,-77.033335,14TH ST + INGRAHAM ST,52,52cv1,53,53c,1002571,54,54c,S1v1,S2c3,S2c4,S2v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.929114,-77.032615,14TH ST + IRVING ST,52,52cv1,52cv2,53,1001996,53c,53cv1,54,54c,54cv1,H8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.928472,-77.032734,14TH ST + IRVING ST,52,52v1,52v2,53,1003087,53v1,54,54v1,D32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.888463,-77.031798,14TH ST + JEFFERSON DR,11Y,11Yv1,13Y,52,1000753,52cv1,52cv2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.888952,-77.032101,14TH ST + JEFFERSON DR,11Y,11Yc,13Y,,1000757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.955429,-77.03356,14TH ST + JEFFERSON DR,52,52v1,53,53v1,1002592,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.902824,-77.032083,14TH ST + K ST,52,52v1,52v2,54,1001259,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.902283,-77.031814,14TH ST + K ST,52,52cv1,52cv2,53,1001209,53c,53cv1,54,54c,54cv1,D4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.903537,-77.031784,14TH ST + L ST,52,52cv1,52cv2,53,1001279,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.903925,-77.032097,14TH ST + L ST,52,52v1,52v2,53,1001294,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.957198,-77.033335,14TH ST + LONGFELLOW ST,52,53,54,D34,1002631,E2,E2v1,E3,E4,S1v1,S2c3,S2c4,S2v2,W45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.95703,-77.033528,14TH ST + LONGFELLOW ST,52,53,54,D34,1002629,E2,E2cv1,E3,E4,W45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.942409,-76.985552,14TH ST + MICHIGAN AVE NE,B51,,,,1003575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.961252,-77.033525,14TH ST + MISSOURI AVE,52,53,54,D34,1002687,E2,E2cv1,E3,E4,W45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.961351,-77.033334,14TH ST + MISSOURI AVE,52,53,54,D34,1002686,E2,E2v1,E3,E4,S1,S1v1,S2c3,S2c4,S2v2,S2v5,S4cv1,W45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.959165,-77.033335,14TH ST + MONTAGUE ST,52,53,54,D34,1002654,E2,E2v1,E3,E4,S1v1,S2c3,S2c4,S2v2,W45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.959408,-77.033525,14TH ST + MONTAGUE ST,52,53,54,D34,1002656,E2,E2cv1,E3,E4,W45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.906888,-77.032089,14TH ST + N ST,52,52v1,52v2,53,1001360,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.907072,-77.031812,14TH ST + N ST,52,52cv1,52cv2,53,1001362,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.899175,-77.031815,14TH ST + NEW YORK AVE,11Y,11Yv1,52,52cv1,1001093,52cv2,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.932694,-77.032839,14TH ST + NEWTON ST,52,52v1,53,53v1,1002133,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.932244,-77.032633,14TH ST + NEWTON ST (N),52,52cv1,52cv2,53,1003428,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.960508,-77.033337,14TH ST + NICHOLSON ST,52,53,54,D34,1002667,E2,E2v1,E3,E4,S1v1,S2c3,S2c4,S2v2,W45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.960358,-77.033527,14TH ST + NICHOLSON ST,52,53,54,D34,1002666,E2,E2cv1,E3,E4,W45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.933767,-77.032622,14TH ST + OAK ST,52,52cv1,52cv2,53,1002166,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.90918,-77.031824,14TH ST + P ST,52,52cv1,52cv2,53,1001413,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.909924,-77.032084,14TH ST + P ST,52,52v1,52v2,53,1001470,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.930488,-77.03286,14TH ST + PARK RD,52,52v1,53,53v1,1002060,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.935101,-77.03283,14TH ST + PARKWOOD PL,52,52v1,53,53v1,1002214,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.935664,-77.032635,14TH ST + PARKWOOD PL,52,52cv1,52cv2,53,1002202,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.895972,-77.031817,14TH ST + PENNSYLVANIA AVE (N),11Y,11Yv1,52,52cv1,1000992,52cv2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.911015,-77.031814,14TH ST + Q ST,52,52cv1,52cv2,53,1001506,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.911402,-77.032087,14TH ST + Q ST,52,52v1,52v2,53,1001522,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.912784,-77.032084,14TH ST + R ST NW,52,52v1,52v2,53,1001566,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.938879,-77.03284,14TH ST + RANDOLPH ST,52,52v1,53,53v1,1002282,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.938528,-77.032631,14TH ST + RANDOLPH ST,52,52cv1,52cv2,53,1002276,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.908346,-77.032086,14TH ST + RHODE ISLAND AVE,52,52v1,52v2,53,1001393,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.913903,-77.031812,14TH ST + S ST,52,52cv1,52cv2,53,1001591,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.939593,-77.032618,14TH ST + SHEPHERD ST,52,52cv1,52cv2,53,1002295,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.939836,-77.032827,14TH ST + SHEPHERD ST,52,52v1,53,53v1,1002303,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.966003,-77.033321,14TH ST + SHERIDAN ST,52,53,54,,1002750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.966308,-77.033522,14TH ST + SHERIDAN ST,52,53,54,,1002752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.936848,-77.032638,14TH ST + SPRING RD,52,52cv1,52cv2,53,1002230,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.937236,-77.032859,14TH ST + SPRING RD,52,52v1,53,53v1,1002251,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.915441,-77.031803,14TH ST + T ST,52,52cv1,52cv2,53,1001631,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.915739,-77.032091,14TH ST + T ST,52,52v1,52v2,53,1001639,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.967747,-77.033522,14TH ST + TUCKERMAN ST,52,53,54,,1002768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.967406,-77.03332,14TH ST + TUCKERMAN ST,52,53,54,,1002764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.917542,-77.031802,14TH ST + U ST,52,52cv1,52cv2,53,1001702,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.917208,-77.032096,14TH ST + U ST,52,52v1,52v2,53,1001696,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.969147,-77.033522,14TH ST + UNDERWOOD ST,52,53,54,,1002780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.969174,-77.033329,14TH ST + UNDERWOOD ST,52,53,54,,1002781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.941446,-77.032831,14TH ST + UPSHUR ST,52,52v1,53,53v1,1002333,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.941633,-77.032632,14TH ST + UPSHUR ST,52,52cv1,52cv2,53,1002338,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.919378,-77.032089,14TH ST + W ST,52,52v1,52v2,53,1001746,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.919473,-77.03182,14TH ST + W ST,52,52cv1,52cv2,53,1003475,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.944182,-77.032832,14TH ST + WEBSTER ST,52,52v1,53,53v1,1002405,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.944401,-77.032634,14TH ST + WEBSTER ST,52,52cv1,52cv2,53,1002408,53c,53cv1,54,54c,54cv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.970898,-77.033324,14TH ST + WHITTIER ST,52,53,54,,1002793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.970542,-77.033516,14TH ST + WHITTIER ST,52,53,54,,1002790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.893742,-76.985573,14TH ST NE + C ST NE,B2,B2v1,B2vS2,,1000933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.894941,-76.985571,14TH ST NE + D ST NE,B2,B2v1,B2vS2,,1000974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897086,-76.98557,14TH ST NE + F ST NE,B2,B2v1,B2vS2,,1001038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.926605,-76.985812,14TH ST NE + GIRARD ST NE,H6,,,,1001944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.926887,-76.985967,14TH ST NE + GIRARD ST NE,H6,,,,1001954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.899922,-76.98557,14TH ST NE + H ST NE,B2,B2v1,B2vS2,,1001126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.92896,-76.986124,14TH ST NE + IRVING ST NE,H6,,,,1002016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.928684,-76.985978,14TH ST NE + IRVING ST NE,H6,,,,1001995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.930953,-76.986286,14TH ST NE + KEARNY ST NE,H6,,,,1002069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.93069,-76.98614,14TH ST NE + KEARNY ST NE,H6,,,,1002064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.93291,-76.986445,14TH ST NE + MONROE ST NE,H6,,,,1002143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.932646,-76.986299,14TH ST NE + MONROE ST NE,H6,,,,1002124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.891407,-76.985569,14TH ST NE + NORTH CAROLINA AVE NE,B2,B2v1,B2vS2,,1000841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.934608,-76.986431,14TH ST NE + OTIS ST NE,H6,,,,1002182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.934894,-76.986534,14TH ST NE + OTIS ST NE,H6,,,,1002193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.920356,-77.031963,14TH ST NW + BELMONT ST NW,52,52v1,52v2,53,1001800,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.92582,-77.032458,14TH ST NW + GIRARD ST NW,52,52v1,52v2,53,1001916,53v1,54,54v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.894203,-77.031791,14TH ST NW+ D ST NW,11Y,11Yv1,13Y,52,1002973,52cv1,52cv2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897192,-77.03182,14TH ST NW+ F ST NW,11Y,11Yv1,52,52cv1,1001037,52cv2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.886959,-77.031737,14TH ST SW + INDEPENDENCE AVE SW,11Y,11Yv1,13Y,16X,1000710,16Xv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.887051,-77.032136,14TH ST SW + INDEPENDENCE AVE SW,11Y,11Yc,13Y,16X,1000712,16Xc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.986125,-76.981192,15TH AVE + UNIVERSITY BLVD,F8,,,,3003214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.985574,-76.98137,15TH AVE + UNIVERSITY BLVD,F8,,,,3002159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.895288,-76.983585,15TH NE + ISHERWOOD ST NE,B2,B2c,B2vS2,,1002979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.902016,-77.034474,15TH ST (W) + BET I & K STS,16Y,3Y,80c,80cv1,1001199,A9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.90232,-77.034477,15TH ST (W) + K ST NW,80cv1,80v1,A9,,1003476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.860728,-77.061238,15TH ST + #901,10A,10Av1,,,6000804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.859961,-77.054113,15TH ST + EADS ST,10A,10Av1,13Y,,6000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.859736,-77.05384,15TH ST + EADS ST,10A,10Av1,13Y,16H,6000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.859544,-77.056371,15TH ST + FERN ST,10A,10Av1,13Y,,6000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.859742,-77.0565,15TH ST + FERN ST,10A,10Av1,13Y,,6000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.86062,-77.059193,15TH ST + HAYES ST,10A,10Av1,13Y,,6000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.860452,-77.060171,15TH ST + HAYES ST,10A,10Av1,,,6000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.899051,-77.033743,15TH ST + NEW YORK AVE NW,11Y,11Yc,30N,30S,1003733,32,33,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.844861,-76.983241,15TH ST + SAVANNAH ST,W2,W2c,W2v1,W2v3,1003141,W2v4,W2v5,W3,W3v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.844747,-76.983384,15TH ST + SAVANNAH ST,W2,W2v1,W2v3,W2v4,1003135,W3,W3v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.899697,-76.983546,15TH ST NE + BENNING RD NE,B2,B2c,B2vS2,,1001107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.893302,-76.983586,15TH ST NE + C ST NE,B2,B2c,B2vS2,,1000899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.891832,-76.983591,15TH ST NE + CONSTITUTION AVE NE,B2,B2c,B2vS2,,1000848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.890121,-76.983555,15TH ST NE + EAST CAPITOL ST NE,B2,B2c,B2vS2,,1000824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.896885,-76.983585,15TH ST NE + F ST NE,B2,B2c,B2vS2,,1001030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.897526,-76.98358,15TH ST NE + TENNESSEE AVE NE,B2,B2c,B2vS2,,1001067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.89768,-77.033489,15TH ST NW + F ST NW,30N,30S,32,33,1001060,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.879911,-76.983766,15TH ST SE + PENNSYLVANIA AVE SE,B2,B2v1,B2vS1,B2vS2,1000571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.861843,-76.982741,16TH ST + #2314,W6,,,,1000352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
